id,status,page_type,cluster,primary_keyword,title,slug,situation,variables_json,target_tool,pillar_ref,related_refs,outline,last_generated_at,published_at,quality_score,flags,gsc_impressions,gsc_clicks,ctr,avg_position,refresh_reason,route,cta_type,tier,source_page_id
"SEO-0315","idea","cluster","pricing","SaaS","Freelance pricing in US for SaaS","freelance-pricing-in-us-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-saas","pricing","expanded","EXP-201"
"SEO-0316","idea","cluster","pricing","Ecommerce","Freelance pricing in US for Ecommerce","freelance-pricing-in-us-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-ecommerce","pricing","expanded","EXP-202"
"SEO-0317","idea","cluster","pricing","Agency","Freelance pricing in US for Agency","freelance-pricing-in-us-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-agency","pricing","expanded","EXP-203"
"SEO-0318","idea","cluster","pricing","Healthcare","Freelance pricing in US for Healthcare","freelance-pricing-in-us-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-healthcare","pricing","expanded","EXP-204"
"SEO-0319","idea","cluster","pricing","Finance","Freelance pricing in US for Finance","freelance-pricing-in-us-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-finance","pricing","expanded","EXP-205"
"SEO-0320","idea","cluster","pricing","Education","Freelance pricing in US for Education","freelance-pricing-in-us-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-education","pricing","expanded","EXP-206"
"SEO-0321","idea","cluster","pricing","Real Estate","Freelance pricing in US for Real Estate","freelance-pricing-in-us-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-real-estate","pricing","expanded","EXP-207"
"SEO-0322","idea","cluster","pricing","Nonprofit","Freelance pricing in US for Nonprofit","freelance-pricing-in-us-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-nonprofit","pricing","expanded","EXP-208"
"SEO-0323","idea","cluster","pricing","Creator Economy","Freelance pricing in US for Creator Economy","freelance-pricing-in-us-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-creator-economy","pricing","expanded","EXP-209"
"SEO-0324","idea","cluster","pricing","B2B Services","Freelance pricing in US for B2B Services","freelance-pricing-in-us-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-us-for-b2b-services","pricing","expanded","EXP-210"
"SEO-0325","idea","cluster","pricing","SaaS","Freelance pricing in UK for SaaS","freelance-pricing-in-uk-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-saas","pricing","expanded","EXP-211"
"SEO-0326","idea","cluster","pricing","Ecommerce","Freelance pricing in UK for Ecommerce","freelance-pricing-in-uk-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-ecommerce","pricing","expanded","EXP-212"
"SEO-0327","idea","cluster","pricing","Agency","Freelance pricing in UK for Agency","freelance-pricing-in-uk-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-agency","pricing","expanded","EXP-213"
"SEO-0328","idea","cluster","pricing","Healthcare","Freelance pricing in UK for Healthcare","freelance-pricing-in-uk-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-healthcare","pricing","expanded","EXP-214"
"SEO-0329","idea","cluster","pricing","Finance","Freelance pricing in UK for Finance","freelance-pricing-in-uk-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-finance","pricing","expanded","EXP-215"
"SEO-0330","idea","cluster","pricing","Education","Freelance pricing in UK for Education","freelance-pricing-in-uk-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-education","pricing","expanded","EXP-216"
"SEO-0331","idea","cluster","pricing","Real Estate","Freelance pricing in UK for Real Estate","freelance-pricing-in-uk-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-real-estate","pricing","expanded","EXP-217"
"SEO-0332","idea","cluster","pricing","Nonprofit","Freelance pricing in UK for Nonprofit","freelance-pricing-in-uk-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-nonprofit","pricing","expanded","EXP-218"
"SEO-0333","idea","cluster","pricing","Creator Economy","Freelance pricing in UK for Creator Economy","freelance-pricing-in-uk-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-creator-economy","pricing","expanded","EXP-219"
"SEO-0334","idea","cluster","pricing","B2B Services","Freelance pricing in UK for B2B Services","freelance-pricing-in-uk-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-uk-for-b2b-services","pricing","expanded","EXP-220"
"SEO-0335","idea","cluster","pricing","SaaS","Freelance pricing in Canada for SaaS","freelance-pricing-in-canada-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-saas","pricing","expanded","EXP-221"
"SEO-0336","idea","cluster","pricing","Ecommerce","Freelance pricing in Canada for Ecommerce","freelance-pricing-in-canada-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-ecommerce","pricing","expanded","EXP-222"
"SEO-0337","idea","cluster","pricing","Agency","Freelance pricing in Canada for Agency","freelance-pricing-in-canada-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-agency","pricing","expanded","EXP-223"
"SEO-0338","idea","cluster","pricing","Healthcare","Freelance pricing in Canada for Healthcare","freelance-pricing-in-canada-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-healthcare","pricing","expanded","EXP-224"
"SEO-0339","idea","cluster","pricing","Finance","Freelance pricing in Canada for Finance","freelance-pricing-in-canada-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-finance","pricing","expanded","EXP-225"
"SEO-0340","idea","cluster","pricing","Education","Freelance pricing in Canada for Education","freelance-pricing-in-canada-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-education","pricing","expanded","EXP-226"
"SEO-0341","idea","cluster","pricing","Real Estate","Freelance pricing in Canada for Real Estate","freelance-pricing-in-canada-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-real-estate","pricing","expanded","EXP-227"
"SEO-0342","idea","cluster","pricing","Nonprofit","Freelance pricing in Canada for Nonprofit","freelance-pricing-in-canada-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-nonprofit","pricing","expanded","EXP-228"
"SEO-0343","idea","cluster","pricing","Creator Economy","Freelance pricing in Canada for Creator Economy","freelance-pricing-in-canada-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-creator-economy","pricing","expanded","EXP-229"
"SEO-0344","idea","cluster","pricing","B2B Services","Freelance pricing in Canada for B2B Services","freelance-pricing-in-canada-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-canada-for-b2b-services","pricing","expanded","EXP-230"
"SEO-0345","idea","cluster","pricing","SaaS","Freelance pricing in Australia for SaaS","freelance-pricing-in-australia-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-saas","pricing","expanded","EXP-231"
"SEO-0346","idea","cluster","pricing","Ecommerce","Freelance pricing in Australia for Ecommerce","freelance-pricing-in-australia-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-ecommerce","pricing","expanded","EXP-232"
"SEO-0347","idea","cluster","pricing","Agency","Freelance pricing in Australia for Agency","freelance-pricing-in-australia-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-agency","pricing","expanded","EXP-233"
"SEO-0348","idea","cluster","pricing","Healthcare","Freelance pricing in Australia for Healthcare","freelance-pricing-in-australia-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-healthcare","pricing","expanded","EXP-234"
"SEO-0349","idea","cluster","pricing","Finance","Freelance pricing in Australia for Finance","freelance-pricing-in-australia-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-finance","pricing","expanded","EXP-235"
"SEO-0350","idea","cluster","pricing","Education","Freelance pricing in Australia for Education","freelance-pricing-in-australia-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-education","pricing","expanded","EXP-236"
"SEO-0351","idea","cluster","pricing","Real Estate","Freelance pricing in Australia for Real Estate","freelance-pricing-in-australia-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-real-estate","pricing","expanded","EXP-237"
"SEO-0352","idea","cluster","pricing","Nonprofit","Freelance pricing in Australia for Nonprofit","freelance-pricing-in-australia-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-nonprofit","pricing","expanded","EXP-238"
"SEO-0353","idea","cluster","pricing","Creator Economy","Freelance pricing in Australia for Creator Economy","freelance-pricing-in-australia-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-creator-economy","pricing","expanded","EXP-239"
"SEO-0354","idea","cluster","pricing","B2B Services","Freelance pricing in Australia for B2B Services","freelance-pricing-in-australia-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-australia-for-b2b-services","pricing","expanded","EXP-240"
"SEO-0355","idea","cluster","pricing","SaaS","Freelance pricing in Germany for SaaS","freelance-pricing-in-germany-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-saas","pricing","expanded","EXP-241"
"SEO-0356","idea","cluster","pricing","Ecommerce","Freelance pricing in Germany for Ecommerce","freelance-pricing-in-germany-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-ecommerce","pricing","expanded","EXP-242"
"SEO-0357","idea","cluster","pricing","Agency","Freelance pricing in Germany for Agency","freelance-pricing-in-germany-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-agency","pricing","expanded","EXP-243"
"SEO-0358","idea","cluster","pricing","Healthcare","Freelance pricing in Germany for Healthcare","freelance-pricing-in-germany-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-healthcare","pricing","expanded","EXP-244"
"SEO-0359","idea","cluster","pricing","Finance","Freelance pricing in Germany for Finance","freelance-pricing-in-germany-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-finance","pricing","expanded","EXP-245"
"SEO-0360","idea","cluster","pricing","Education","Freelance pricing in Germany for Education","freelance-pricing-in-germany-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-education","pricing","expanded","EXP-246"
"SEO-0361","idea","cluster","pricing","Real Estate","Freelance pricing in Germany for Real Estate","freelance-pricing-in-germany-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-real-estate","pricing","expanded","EXP-247"
"SEO-0362","idea","cluster","pricing","Nonprofit","Freelance pricing in Germany for Nonprofit","freelance-pricing-in-germany-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-nonprofit","pricing","expanded","EXP-248"
"SEO-0363","idea","cluster","pricing","Creator Economy","Freelance pricing in Germany for Creator Economy","freelance-pricing-in-germany-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-creator-economy","pricing","expanded","EXP-249"
"SEO-0364","idea","cluster","pricing","B2B Services","Freelance pricing in Germany for B2B Services","freelance-pricing-in-germany-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-germany-for-b2b-services","pricing","expanded","EXP-250"
"SEO-0365","idea","cluster","pricing","SaaS","Freelance pricing in France for SaaS","freelance-pricing-in-france-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-saas","pricing","expanded","EXP-251"
"SEO-0366","idea","cluster","pricing","Ecommerce","Freelance pricing in France for Ecommerce","freelance-pricing-in-france-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-ecommerce","pricing","expanded","EXP-252"
"SEO-0367","idea","cluster","pricing","Agency","Freelance pricing in France for Agency","freelance-pricing-in-france-for-agency","","{""seed"":""Agency"",""industry"":""Agency"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-agency","pricing","expanded","EXP-253"
"SEO-0368","idea","cluster","pricing","Healthcare","Freelance pricing in France for Healthcare","freelance-pricing-in-france-for-healthcare","","{""seed"":""Healthcare"",""industry"":""Healthcare"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-healthcare","pricing","expanded","EXP-254"
"SEO-0369","idea","cluster","pricing","Finance","Freelance pricing in France for Finance","freelance-pricing-in-france-for-finance","","{""seed"":""Finance"",""industry"":""Finance"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-finance","pricing","expanded","EXP-255"
"SEO-0370","idea","cluster","pricing","Education","Freelance pricing in France for Education","freelance-pricing-in-france-for-education","","{""seed"":""Education"",""industry"":""Education"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-education","pricing","expanded","EXP-256"
"SEO-0371","idea","cluster","pricing","Real Estate","Freelance pricing in France for Real Estate","freelance-pricing-in-france-for-real-estate","","{""seed"":""Real Estate"",""industry"":""Real Estate"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-real-estate","pricing","expanded","EXP-257"
"SEO-0372","idea","cluster","pricing","Nonprofit","Freelance pricing in France for Nonprofit","freelance-pricing-in-france-for-nonprofit","","{""seed"":""Nonprofit"",""industry"":""Nonprofit"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-nonprofit","pricing","expanded","EXP-258"
"SEO-0373","idea","cluster","pricing","Creator Economy","Freelance pricing in France for Creator Economy","freelance-pricing-in-france-for-creator-economy","","{""seed"":""Creator Economy"",""industry"":""Creator Economy"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-creator-economy","pricing","expanded","EXP-259"
"SEO-0374","idea","cluster","pricing","B2B Services","Freelance pricing in France for B2B Services","freelance-pricing-in-france-for-b2b-services","","{""seed"":""B2B Services"",""industry"":""B2B Services"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-france-for-b2b-services","pricing","expanded","EXP-260"
"SEO-0375","idea","cluster","pricing","SaaS","Freelance pricing in Netherlands for SaaS","freelance-pricing-in-netherlands-for-saas","","{""seed"":""SaaS"",""industry"":""SaaS"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-saas","pricing","expanded","EXP-261"
"SEO-0376","idea","cluster","pricing","Ecommerce","Freelance pricing in Netherlands for Ecommerce","freelance-pricing-in-netherlands-for-ecommerce","","{""seed"":""Ecommerce"",""industry"":""Ecommerce"",""expansion_rule"":""EXP-PRICING-COUNTRY-INDUSTRY""}","freelance-rate-calculator","freelance-pricing-guide","SEO-0021|SEO-0022|SEO-0023|SEO-0024","","","","","","","","","","","/pricing/freelance-pricing-in-netherlands-for-ecommerce","pricing","expanded","EXP-262"
